id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1371247211787476992,1249862733522231297,2021-03-15 00:49:46 CET,2021-03-15,00:49:46,+0200,1022945102,sevendegalpon,Isabel Rodriguez,,"@javiermm76 @transferwise @jaldps Las sanciones son para funcionarios nada más, pero estos xenófobos de @wise bloquean a todos los venezolanos, porque se creen más papistas que el Papa. Creo que @NicolasMaduro es accionista de @wise",es,"[{'screen_name': 'wise', 'name': 'wise (ex-transferwise)', 'id': '228380252'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'wise', 'name': 'wise (ex-transferwise)', 'id': '228380252'}]",[],[],1,0,0,[],[],https://twitter.com/SeVendeGalpon/status/1371247211787476992,False,,0,,,,,,,,"[{'screen_name': 'javiermm76', 'name': 'Javier Martinez', 'id': '113258685'}, {'screen_name': 'transferwise', 'name': 'TransferWise (now @Wise)', 'id': '1359440912548589569'}, {'screen_name': 'jaldps', 'name': 'Jose Lanz', 'id': '3311272217'}]",,,,
1371247210369843200,1371227829136994305,2021-03-15 00:49:46 CET,2021-03-15,00:49:46,+0200,57923591,czavarce21,carlos zavarce,,@luchaalmada @NicolasMaduro @luchaalmada @NicolasMaduro ¿Podrían explicar en que consiste el cerco sanitario y qué se espera de la población? Porque no quedó muy claro con la alocución presidencial...,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],0,1,0,[],[],https://twitter.com/czavarce21/status/1371247210369843200,False,,0,,,,,,,,"[{'screen_name': 'luchaalmada', 'name': 'Freddy Ñáñez', 'id': '261292955'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247198390906880,1371139957679607815,2021-03-15 00:49:43 CET,2021-03-15,00:49:43,+0200,494146477,avecape2,avecape,,@cris0704 @CarnetDLaPatria @NicolasMaduro ya me canse de enviar todos los días al 3532 sin ningún resultado mi carnet es virtual únicamente el bono de guerra,es,[],[],[],0,0,0,[],[],https://twitter.com/avecape2/status/1371247198390906880,False,,0,,,,,,,,"[{'screen_name': 'cris0704', 'name': 'Aries Leo Acuario', 'id': '138773375'}, {'screen_name': 'CarnetDLaPatria', 'name': 'Carnet de la patria', 'id': '814613151392157698'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247166568685572,1371247166568685572,2021-03-15 00:49:35 CET,2021-03-15,00:49:35,+0200,365784781,macariosandoval,macariosandoval,,"@dcabellor Alegría en Pueblo de La Grita Táchira, por arribo de Vacuna Anti Covid-19, de inmediato arrancó jornada de vacunación al personal Sector Salud. Gracias @NicolasMaduro  https://t.co/BPiJI1u6o2",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],0,1,0,[],[],https://twitter.com/macariosandoval/status/1371247166568685572,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371246130361724928/pu/img/cxRYrMhdk9jqTGv-.jpg,,,,,,,[],,,,
1371247159417438211,1371202769596641281,2021-03-15 00:49:34 CET,2021-03-15,00:49:34,+0200,146913342,arlcda1965,💞👩🎀@nn@rjt@💖💫💯⏰💞,,@miriamc207931 @NicolasMaduro @YuvanniV1 @GCapruccia @mdjc2021 @CarmenV33368370 @hugocary @2021Luchadora @rafael_1981_198 @GissellJrm @emicastillo05 @ladonce63295738 @marlene86121873 gracias x la mencion @miriamc207931 #PescadoresDeLaPatria,es,"[{'screen_name': 'miriamc207931', 'name': 'miriam castillo', 'id': '3421333366'}]",[],[],0,6,2,['pescadoresdelapatria'],[],https://twitter.com/arlcda1965/status/1371247159417438211,False,,0,,,,,,,,"[{'screen_name': 'miriamc207931', 'name': 'Miriam Castillo', 'id': '3421333366'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}, {'screen_name': 'YuvanniV1', 'name': '@YuvanniV', 'id': '1321208934368247813'}, {'screen_name': 'GCapruccia', 'name': '💥🇻🇪Giovanni🚨💯📱️Adrián 🇻🇪💥', 'id': '1317870011252412418'}, {'screen_name': 'mdjc2021', 'name': 'Mdjc2021', 'id': '1361398477264195588'}, {'screen_name': 'CarmenV33368370', 'name': '🌻 CARMEN VILCHEZ🌻 ⭐️PURAVIDA⭐️', 'id': '1233544538515525632'}, {'screen_name': 'hugocary', 'name': 'Hugo Ramos', 'id': '576471164'}, {'screen_name': '2021Luchadora', 'name': 'Luchadora2021', 'id': '1344400628223791107'}, {'screen_name': 'rafael_1981_198', 'name': 'R.#ChavezAhoraYSiempre🇻🇪✊🔥ClaseObreraSocialista', 'id': '187587525'}, {'screen_name': 'GissellJrm', 'name': 'GissellJRM', 'id': '1361807804177252352'}, {'screen_name': 'emicastillo05', 'name': 'Emicastillo05', 'id': '1171902252921085955'}, {'screen_name': 'ladonce63295738', 'name': 'ladoncella', 'id': '1321094101593456652'}, {'screen_name': 'marlene86121873', 'name': '〽arlene✨💜', 'id': '1310589085396934656'}]",,,,
1371247152748449795,1371229602958442500,2021-03-15 00:49:32 CET,2021-03-15,00:49:32,+0200,82666744,tuyoyyoyo,Yoyotuyo,,@traffiCARACAS @PableOstos @NicolasMaduro Que significa flexibilización parcial,es,[],[],[],0,0,0,[],[],https://twitter.com/tuyoyyoyo/status/1371247152748449795,False,,0,,,,,,,,"[{'screen_name': 'traffiCARACAS', 'name': 'Traffic CARACAS', 'id': '95134013'}, {'screen_name': 'PableOstos', 'name': 'Pableysa Ostos', 'id': '160768299'}]",,,,
1371247147451092992,1371233961884680197,2021-03-15 00:49:31 CET,2021-03-15,00:49:31,+0200,1097492823870488576,tequierovenezu3,tequierovenezuela,,@MataVictoria @GobJustoNoguera @NicolasMaduro Urgente.  Es necesario una cuarentena radical en Bolívar.,es,[],[],[],0,0,1,[],[],https://twitter.com/tequierovenezu3/status/1371247147451092992,False,,0,,,,,,,,"[{'screen_name': 'MataVictoria', 'name': 'Victoria Mata', 'id': '138776648'}, {'screen_name': 'GobJustoNoguera', 'name': 'Justo Noguera Pietri', 'id': '206269112'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247134893301768,1371247134893301768,2021-03-15 00:49:28 CET,2021-03-15,00:49:28,+0200,948781729,ipasmeoficial,IPASME OFICIAL,,"#AsíLoDijo 🗣️ El Presidente @NicolasMaduro: Las autoridades militares tienen que pasar revista en los Hospitales Centinelas, el Poliedro de Caracas y volver activar los Hoteles Sanitarios.    #CombatePrevenciónYControl @MPPEDUCACION @revenezuela1 @MinSaludVE  https://t.co/NEsUvpm7dN",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'mppeducacion', 'name': 'mppeducacion', 'id': '269862824'}, {'screen_name': 'revenezuela1', 'name': 'radio educativa de venezuela', 'id': '1189619389018054657'}, {'screen_name': 'minsaludve', 'name': 'mpps', 'id': '1262134007187361794'}]",[],['https://pbs.twimg.com/media/Ewel5U1WEAI5Xa-.jpg'],0,22,7,"['asílodijo', 'combateprevenciónycontrol']",[],https://twitter.com/IpasmeOficial/status/1371247134893301768,False,,1,https://pbs.twimg.com/media/Ewel5U1WEAI5Xa-.jpg,,,,,,,[],,,,
1371247131177185287,1371228240254275590,2021-03-15 00:49:27 CET,2021-03-15,00:49:27,+0200,1009461577639235585,porlaverdad10,XLaVerdad,,@elgallitohipico @osmarycnn @NicolasMaduro Sigue comiendo pupú,es,[],[],[],0,0,2,[],[],https://twitter.com/porlaverdad10/status/1371247131177185287,False,,0,,,,,,,,"[{'screen_name': 'elgallitohipico', 'name': 'PARLEYMANIA', 'id': '883871755668004864'}, {'screen_name': 'osmarycnn', 'name': 'Osmary Hernandez', 'id': '242739974'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247081243955201,1371193916331065345,2021-03-15 00:49:15 CET,2021-03-15,00:49:15,+0200,3976570031,ursulaordosgoi1,ursulina ordosgoiti lugo,,@vicemartinez @NicolasMaduro Aquí en Caracas el cielo estornuda y pasa cualquier cosa,es,[],[],[],1,0,1,[],[],https://twitter.com/ursulaordosgoi1/status/1371247081243955201,False,,0,,,,,,,,"[{'screen_name': 'vicemartinez', 'name': 'Vicente Martinez', 'id': '130611244'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247055868469261,1371196146287312897,2021-03-15 00:49:09 CET,2021-03-15,00:49:09,+0200,423004794,lilidiaz8,lili',,@almarevolucion1 @edgarramirez25 @NicolasMaduro @dcabellor @neljulger @Chavinella @CumariV @RuzSujaira @comandamor @FreddyOtraVez @Heryjesus4f @Biristay1980 @MaritamendozaR @mujercandanga #PescadoresDeLaPatria,und,[],[],[],0,12,3,['pescadoresdelapatria'],[],https://twitter.com/lilidiaz8/status/1371247055868469261,False,,0,,,,,,,,"[{'screen_name': 'almarevolucion1', 'name': '#ActurianaPorSiempre', 'id': '1312748434089218052'}, {'screen_name': 'edgarramirez25', 'name': 'Edgar Ramírez', 'id': '37875647'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}, {'screen_name': 'dcabellor', 'name': 'Diosdado Cabello R', 'id': '128262354'}, {'screen_name': 'neljulger', 'name': '🙏NELJULGER 68K🇻🇪', 'id': '142127189'}, {'screen_name': 'Chavinella', 'name': '@chavinella', 'id': '147734280'}, {'screen_name': 'CumariV', 'name': 'CUMARÍ VENCEDOR A.T', 'id': '1320756336251019269'}, {'screen_name': 'RuzSujaira', 'name': '\u200e 🍀🌺 SujairaRuz 💋💖 🌺🍀', 'id': '1244284847042019329'}, {'screen_name': 'comandamor', 'name': 'Tere', 'id': '138742814'}, {'screen_name': 'FreddyOtraVez', 'name': '★𝙁𝙧𝙚𝙙𝙙𝙮☭', 'id': '143382760'}, {'screen_name': 'Heryjesus4f', 'name': 'Henry Jesús Revilla P', 'id': '704576888661008384'}, {'screen_name': 'Biristay1980', 'name': 'Biristay', 'id': '956692778561523713'}, {'screen_name': 'MaritamendozaR', 'name': 'Marita Mendoza (R)', 'id': '1325827031876198400'}, {'screen_name': 'mujercandanga', 'name': 'MUJER CANDANGA', 'id': '137934620'}]",,,,
1371247016626507777,1371247016626507777,2021-03-15 00:48:59 CET,2021-03-15,00:48:59,+0200,315869372,notiarias,José Bernardo Arias,,"Atención@nicolasmaduro @JEHYSONGUZMAN por favor presten interes al siguiente enlace de vídeo producido por mi, para denunciar una estafa.  https://YouTube/s40BKTW3Umk. Saludos José Bernardo Asuncion Arias Rondon",es,"[{'screen_name': 'jehysonguzman', 'name': 'jehyson guzmán', 'id': '120904704'}]",[],[],0,0,0,[],[],https://twitter.com/notiarias/status/1371247016626507777,False,,0,,,,,,,,[],,,,
1371246995525013506,1371246995525013506,2021-03-15 00:48:54 CET,2021-03-15,00:48:54,+0200,1370095346454499330,cmdte3raciad532,Cmdte3raCiaD532,,"📢¡𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨!🇻🇪 Pdte. @NicolasMaduro: Vale la pena cuidarse, el que se descuida pierde, el que se cuida gana la salud, la estabilidad, gana su familia. #PescadoresDeLaPatria #CombatePrevenciónYControl  https://t.co/QlBNC4Fgdd",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],['https://pbs.twimg.com/media/EwdhTwsW8AAdKJJ.jpg'],0,31,5,"['pescadoresdelapatria', 'combateprevenciónycontrol']",[],https://twitter.com/Cmdte3raCiaD532/status/1371246995525013506,False,,1,https://pbs.twimg.com/media/EwdhTwsW8AAdKJJ.jpg,,,,,,,[],,,,
1371246989824860160,1371229127571824642,2021-03-15 00:48:53 CET,2021-03-15,00:48:53,+0200,1355240851,revolu01,Chavista100%,,"@VTVcanal8 @NicolasMaduro Y cómo se hospitalizan si no hay camas, ni hoteles, ni pruebas ni un co#o?",es,[],[],[],0,0,0,[],[],https://twitter.com/Revolu01/status/1371246989824860160,False,,0,,,,,,,,"[{'screen_name': 'VTVcanal8', 'name': 'VTV CANAL 8', 'id': '118864905'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371246986679230465,1371246986679230465,2021-03-15 00:48:52 CET,2021-03-15,00:48:52,+0200,1207384485542670336,nohemi15137802,Nohemi 🇻🇪📢▶️ #CuidémonosTodos,,🇻🇪📢▶️  #PescadoresDeLaPatria @VTVcanal8 @NicolasMaduro @dcabellor @Mippcivzla @PartidoPSUV,und,"[{'screen_name': 'vtvcanal8', 'name': 'vtv canal 8', 'id': '118864905'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}, {'screen_name': 'mippcivzla', 'name': 'mippci', 'id': '839299289792774144'}, {'screen_name': 'partidopsuv', 'name': 'psuv', 'id': '102094084'}]",[],[],0,7,1,['pescadoresdelapatria'],[],https://twitter.com/Nohemi15137802/status/1371246986679230465,False,https://twitter.com/VTVcanal8/status/1371245102157422594,0,,,,,,,,[],,,,
1371246944362848256,1371111061173178380,2021-03-15 00:48:42 CET,2021-03-15,00:48:42,+0200,170803699,hernan1750,@Hernan1750 Patriota🇨🇱,,"@EdenaRuhh @Oliva32V @EdoValencia1 @LeonardoHonores @HQGatica @soyjuanespinoza @NicolasMaduro @danieljadue Entonces saco por conclusión y es primera vez que lo reconocen estuvieron de acuerdo con el 11 de Septiembre de 1973 ..¡¡¡ es bueno saberlo o solo les gusta a uds., nomas las revoluciones ¡¡¡",es,[],[],[],3,0,0,[],[],https://twitter.com/hernan1750/status/1371246944362848256,False,,0,,,,,,,,"[{'screen_name': 'EdenaRuhh', 'name': 'Edena.Ruh', 'id': '3346257586'}, {'screen_name': 'Oliva32V', 'name': 'Sergio Oliva V', 'id': '740369786'}, {'screen_name': 'EdoValencia1', 'name': 'Edo Valencia', 'id': '1208752853566869504'}, {'screen_name': 'LeonardoHonores', 'name': 'Leonardo Honores del Pino', 'id': '292304790'}, {'screen_name': 'HQGatica', 'name': 'HQ.Gatica', 'id': '66618275'}, {'screen_name': 'soyjuanespinoza', 'name': 'Juan Espinoza', 'id': '1114321036592451585'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}, {'screen_name': 'danieljadue', 'name': 'Daniel Jadue', 'id': '146542753'}]",,,,
1371246934481068033,1371246934481068033,2021-03-15 00:48:40 CET,2021-03-15,00:48:40,+0200,1245366309606633472,aguerreros2,Guarenas_Aguerrida,,"#ATENCIÓN 🗣️ El @PlazaCmdnna abre inscripciones al concurso de Consejer@s para la Protección del Niño, Niña y Adolecentes en #Guarenas #Aquí 👇 dejamos a su disposición la documentación necesaria @luiscarPSUV @HectoRodriguez @NicolasMaduro #JuntosSomosGuarenas #14Mar  https://t.co/R54o02zZMB",es,"[{'screen_name': 'plazacmdnna', 'name': 'cmdnna municipio plaza', 'id': '1049721962673700871'}, {'screen_name': 'luiscarpsuv', 'name': 'luis c figueroa', 'id': '878403720'}, {'screen_name': 'hectorodriguez', 'name': 'héctor rodríguez c.', 'id': '73672296'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],['https://pbs.twimg.com/media/Ewel0OqXMAUEl-J.jpg'],0,14,12,"['atención', 'guarenas', 'aquí', 'juntossomosguarenas', '14mar']",[],https://twitter.com/AGuerreros2/status/1371246934481068033,False,,1,https://pbs.twimg.com/media/Ewel0OqXMAUEl-J.jpg,,,,,,,[],,,,
1371246925559836672,1371230752734609413,2021-03-15 00:48:38 CET,2021-03-15,00:48:38,+0200,358369735,charquista,( )r|n,,@luisoliveros13 Ni @NicolasMaduro sabe,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],0,0,1,[],[],https://twitter.com/Charquista/status/1371246925559836672,False,,0,,,,,,,,"[{'screen_name': 'luisoliveros13', 'name': 'Luis Oliveros', 'id': '25984086'}]",,,,
1371246919503216640,1371246919503216640,2021-03-15 00:48:36 CET,2021-03-15,00:48:36,+0200,108511596,emegolca,Emely Golding/Psicoterapeuta,,"CONSULTAS PSICOLÓGICAS Y PSICOTERAPIA (presencial y online). Comunícate por WA, Telegram o llama al tlf del aviso. Estamos para ayudarte. Comparte con un RT para que llegue a quien lo necesite. GRACIAS!  Ricardo Montaner Semana Santa Nicolás Maduro Omar Enrique Carlos Mata River  https://t.co/AKPWr00Nfh",es,[],[],['https://pbs.twimg.com/media/Ewelor3W8AUUfcG.jpg'],1,1,1,[],[],https://twitter.com/Emegolca/status/1371246919503216640,False,,1,https://pbs.twimg.com/media/Ewelor3W8AUUfcG.jpg,,,,,,,[],,,,
1371246911601119232,1371246911601119232,2021-03-15 00:48:34 CET,2021-03-15,00:48:34,+0200,1353153416034398209,ney_f18,Neyda Fuenmayor,,#CombatePrevencionYControl  @NicolasMaduro @drodriven2 @ConCiliaFlores @CarnetDLaPatria @Mippcivzla @VTVcanal8 @PartidoPSUV @LeandraTransex @amelia74698445 @ysrrael55973879 @nicovillegas8 @NellySu47381605 @HaniSa_1992 @rierajvlt @Glendys181 @Virgiliofuent16 @kfuenma @ElLlanero68  https://t.co/rQB2qSDPZv,und,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'drodriven2', 'name': 'delcy rodríguez', 'id': '1241867391711272960'}, {'screen_name': 'conciliaflores', 'name': 'cilia flores', 'id': '3300052996'}, {'screen_name': 'carnetdlapatria', 'name': 'carnet de la patria', 'id': '814613151392157698'}, {'screen_name': 'mippcivzla', 'name': 'mippci', 'id': '839299289792774144'}, {'screen_name': 'vtvcanal8', 'name': 'vtv canal 8', 'id': '118864905'}, {'screen_name': 'partidopsuv', 'name': 'psuv', 'id': '102094084'}, {'screen_name': 'leandratransex', 'name': 'leandra tamires santos', 'id': '1306333710267158529'}, {'screen_name': 'amelia74698445', 'name': 'ameli   gomez', 'id': '743077538780581888'}, {'screen_name': 'ysrrael55973879', 'name': 'ysrrael', 'id': '1334149190419673088'}, {'screen_name': 'nicovillegas8', 'name': 'nico villegas', 'id': '1594674524'}, {'screen_name': 'nellysu47381605', 'name': 'nelly suárez', 'id': '1319991143220891654'}, {'screen_name': 'hanisa_1992', 'name': '♋ 🅷🅰🅽🅸 ⓢⓐ 🎶🔴⚫(janisa) 😉', 'id': '995114700408000514'}, {'screen_name': 'rierajvlt', 'name': 'javier riera', 'id': '2253478471'}, {'screen_name': 'glendys181', 'name': '💕🇻🇪dios🙏 es mi fortaleza💯❤️', 'id': '1345791412810489857'}, {'screen_name': 'virgiliofuent16', 'name': 'virgilio fuentes', 'id': '1328063959719686149'}, {'screen_name': 'kfuenma', 'name': 'karina fuenmayor🐾 5.4k', 'id': '81959982'}, {'screen_name': 'elllanero68', 'name': 'jose💯🍾⏳⚽', 'id': '1303860295807442944'}]",[],['https://pbs.twimg.com/media/EwelzHJXIAIz_rX.jpg'],1,25,4,['combateprevencionycontrol'],[],https://twitter.com/Ney_f18/status/1371246911601119232,False,,1,https://pbs.twimg.com/media/EwelzHJXIAIz_rX.jpg,,,,,,,[],,,,
1371246908979740672,1371246908979740672,2021-03-15 00:48:34 CET,2021-03-15,00:48:34,+0200,1338621876889903104,lacamarada4,lacamarada,,Medidas de Bioseguridad implementa el gobierno para prevenir el Covid19  #CombatePrevenciónYControl @dcabellor  @NicolasMaduro  @jaarreaza  @jorgerpsuv  @VTVcanal8  @Mippcivzla  @patria_blog  @Carnet_Patria  @ConElMazoDando,es,"[{'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'jaarreaza', 'name': 'jorge arreaza m', 'id': '138212728'}, {'screen_name': 'jorgerpsuv', 'name': 'jorge rodríguez', 'id': '109601997'}, {'screen_name': 'vtvcanal8', 'name': 'vtv canal 8', 'id': '118864905'}, {'screen_name': 'mippcivzla', 'name': 'mippci', 'id': '839299289792774144'}, {'screen_name': 'patria_blog', 'name': 'blogpatria', 'id': '1273078997522558978'}, {'screen_name': 'carnet_patria', 'name': 'carnet de la patria', 'id': '947529400966352896'}, {'screen_name': 'conelmazodando', 'name': 'con el mazo dando', 'id': '2767590820'}]",[],[],1,13,1,['combateprevenciónycontrol'],[],https://twitter.com/lacamarada4/status/1371246908979740672,False,,0,,,,,,,,[],,,,
1371246882681393155,1371246882681393155,2021-03-15 00:48:28 CET,2021-03-15,00:48:28,+0200,1262134007187361794,minsaludve,MPPS,,#EnVideo 📹 Presidente @NicolasMaduro: Venezuela posee una tasa de 94% de recuperados de COVID-19  #CombatePrevenciónYControl   https://t.co/r6jCpX5Nfm,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",['https://dai.ly/x7zxs4t'],[],1,24,4,"['envideo', 'combateprevenciónycontrol']",[],https://twitter.com/MinSaludVE/status/1371246882681393155,False,,0,,,,,,,,[],,,,
1371246870169849858,1371216238416908296,2021-03-15 00:48:25 CET,2021-03-15,00:48:25,+0200,1250605569251119104,ufgabriel13,Gabriel,,@nanogentleman @IreneMSola @NicolasMaduro Donaselo pues,es,[],[],[],0,0,0,[],[],https://twitter.com/ufgabriel13/status/1371246870169849858,False,,0,,,,,,,,"[{'screen_name': 'nanogentleman', 'name': '\uf8ecFV\uf8ec', 'id': '205533951'}, {'screen_name': 'IreneMSola', 'name': '💜 Irene Mejías Sola', 'id': '141288816'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371246861479186434,1371228240254275590,2021-03-15 00:48:22 CET,2021-03-15,00:48:22,+0200,463794414,espin_j,Carina🍀,,"@osmarycnn @ATHENEA_PHALAS @NicolasMaduro No le hagan caso, lo que buscan es exterminar la población.",es,[],[],[],0,0,0,[],[],https://twitter.com/espin_j/status/1371246861479186434,False,,0,,,,,,,,"[{'screen_name': 'osmarycnn', 'name': 'Osmary Hernandez', 'id': '242739974'}, {'screen_name': 'ATHENEA_PHALAS', 'name': 'ATHENEA HIJA DE ZEUS', 'id': '104393950'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371246806349283332,1371246806349283332,2021-03-15 00:48:09 CET,2021-03-15,00:48:09,+0200,1368215689010495490,direcciondedep3,direcciondedeportevapachonuevo,,Este viernes se va a vivir una fiesta deportiva en nuestras instalaciones del gimnasio la restauradora con el voleyball bajo medidas de bioseguridad @nicolas maduro  https://t.co/oyVhtIQRJi,es,"[{'screen_name': 'nicolas', 'name': 'nico taing', 'id': '92606521'}]",[],['https://pbs.twimg.com/media/EweltBUXAAAc22R.jpg'],0,0,0,[],[],https://twitter.com/direcciondedep3/status/1371246806349283332,False,,1,https://pbs.twimg.com/media/EweltBUXAAAc22R.jpg,,,,,,,[],,,,
1371246799369949186,1371246799369949186,2021-03-15 00:48:08 CET,2021-03-15,00:48:08,+0200,2160398683,eduagram_,Edu,,Según @NicolasMaduro así funciona todo lo que pasa en Venezuela  Cuando vas a enviar un whatsapp y terminas jodiendo las turbinas del guri y toda Venezuela queda sin luz.  https://t.co/cgwKzraEPV,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],['https://pbs.twimg.com/media/EwelsidW8AEla0f.jpg'],0,0,0,[],[],https://twitter.com/eduagram_/status/1371246799369949186,False,,1,https://pbs.twimg.com/media/EwelsidW8AEla0f.jpg,,,,,,,[],,,,
1371246782085271557,1371237428862844928,2021-03-15 00:48:04 CET,2021-03-15,00:48:04,+0200,987727964623331328,debc23752108,🅣🅑🅑🅣🅕,,@CarnetDLaPatria @slphr1 @NicolasMaduro #CombatePrevenciónYControl,und,[],[],[],1,15,3,['combateprevenciónycontrol'],[],https://twitter.com/Debc23752108/status/1371246782085271557,False,,0,,,,,,,,"[{'screen_name': 'CarnetDLaPatria', 'name': 'Carnet de la patria', 'id': '814613151392157698'}, {'screen_name': 'slphr1', 'name': 'slphr', 'id': '1204016877678333955'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371246726267465731,1371246726267465731,2021-03-15 00:47:50 CET,2021-03-15,00:47:50,+0200,1098646256690388992,lajuli2020,@Lajuli,,"Legado de @NicolasMaduro — Quiebra de PDVSA. — Quiebra de Empresas Básicas. — Quiebra de refinerías. — Destrucción de la moneda. — Hiperinflación. — Colapso del Sistema Eléctrico, Gas y Agua. — Quiebra del Aparato Productivo. — Colapso del Sistema de Salud. — Hambre. — Miseria.",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],0,0,0,[],[],https://twitter.com/Lajuli2020/status/1371246726267465731,False,,0,,,,,,,,[],,,,
1371246710345900033,1371246710345900033,2021-03-15 00:47:46 CET,2021-03-15,00:47:46,+0200,1317957864758050818,evf_poz,EVF-POZ,,"#14Mar|| Tal día como en 1879 hoy nace el físico alemán Albert Einstein, el cual es considerado como el científico más importante, conocido y popular del siglo XX.  #FANB #GNB #GNBCVC #PescadoresDeLaPatria #GNByPuebloUnido .@NicolasMaduro  .@cmdtegralgnb  https://t.co/qZJVtZt9Tp",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'cmdtegralgnb', 'name': 'cmdtegralgnb', 'id': '1351547045673316353'}]",[],['https://pbs.twimg.com/media/EwelnIYWYAI9wVn.jpg'],0,9,3,"['14mar', 'fanb', 'gnb', 'gnbcvc', 'pescadoresdelapatria', 'gnbypueblounido']",[],https://twitter.com/evf_poz/status/1371246710345900033,False,,1,https://pbs.twimg.com/media/EwelnIYWYAI9wVn.jpg,,,,,,,[],,,,
1371246698068987905,1371239055707533313,2021-03-15 00:47:44 CET,2021-03-15,00:47:44,+0200,1188518022128033793,zarojeha,Zarojeha,,@MinSaludVE @NicolasMaduro Expliquen lo del cerco sanitario,es,[],[],[],0,0,1,[],[],https://twitter.com/zarojeha/status/1371246698068987905,False,,0,,,,,,,,"[{'screen_name': 'MinSaludVE', 'name': 'MPPS', 'id': '1262134007187361794'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371246672941039622,1371246672941039622,2021-03-15 00:47:38 CET,2021-03-15,00:47:38,+0200,495442330,cabeyopetronio,MARUTO Trasnochado,,MADURO LLAMA IRRESPONSABLE A BOLSONARO Y TIENE RAZÓN PERO UD @NicolasMaduro ES OTRO IRRESPONSABLE POR MANTENER LA FRONTERA CON BRASIL ABIERTA SABIENDO QUE MANAOS ES UN FOCO ALTAMANTE PELIGROSO Y DE PASO LE LLEVA OXIGENO CON CAMIONES QUE REGRESAN FUE UD QUIEN METIO ESE VIRUS ACÁ,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],0,1,0,[],[],https://twitter.com/CabeyoPetronio/status/1371246672941039622,False,https://twitter.com/astridvalentina/status/1371229158035046404,0,,,,,,,,[],,,,
